GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310296584,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,1.83946488294315,3,"Fremont Canyon, Wyoming, United States",US,USWY,WY025,42.5152,-106.772,1596823,0,,,,,,,,3,"Fremont Canyon, Wyoming, United States",US,USWY,,42.5152,-106.772,1596823,20260623020000,https://www.islands.com/2198391/wyoming-alcova-reservoir-hour-casper-beaches-boating-camping-canyons/
1310296585,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,1,1,1,3.1959629941127,3,"Moss Landing, California, United States",US,USCA,CA053,36.8044,-121.787,1659184,0,,,,,,,,3,"Moss Landing, California, United States",US,USCA,,36.8044,-121.787,1659184,20260623020000,https://www.klcc.org/science-technology/2026-06-22/the-western-flyer-concludes-its-2026-visit-to-the-pacific-northwest
1310296586,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,1,1,1,3.1959629941127,3,"Monterey, California, United States",US,USCA,CA053,36.6002,-121.895,1659762,0,,,,,,,,3,"Monterey, California, United States",US,USCA,CA053,36.6002,-121.895,1659762,20260623020000,https://www.klcc.org/science-technology/2026-06-22/the-western-flyer-concludes-its-2026-visit-to-the-pacific-northwest
1310296587,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,4,1,4,-3.4446764091858,3,"Brockton, Massachusetts, United States",US,USMA,MA023,42.0834,-71.0184,617571,0,,,,,,,,3,"Brockton, Massachusetts, United States",US,USMA,MA023,42.0834,-71.0184,617571,20260623020000,https://www.boston.com/news/local-news/2026/06/22/judge-declines-to-extend-teens-harassment-prevention-order-against-brockton-mayor-accused-of-inappropriate-touching/
1310296588,20260623,202606,2026,2026.4740,USA,IOWA,USA,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,7,1,7,3.29896907216495,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260623020000,https://www.lifenews.com/2026/06/22/thousands-of-pro-life-people-join-iowa-march-for-life/
1310296589,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,4.01459854014599,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,0,,,,,,,,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20260623020000,https://northdallasgazette.com/2026/06/22/dallas-college-aviation-program-launches-new-talent-pipeline-for-north-texas-aerospace-industry/
1310296590,20260623,202606,2026,2026.4740,USA,DENVER,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,10.9958506224066,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,0,,,,,,,,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260623020000,https://303magazine.com/2026/06/denver-pride-playhaus-dance-party-pabllo-vittar-june-2026/
1310296591,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,-5.64516129032258,3,"Clay County, Illinois, United States",US,USIL,IL025,38.8334,-88.4834,424214,0,,,,,,,,3,"Clay County, Illinois, United States",US,USIL,,38.8334,-88.4834,424214,20260623020000,https://www.wthitv.com:443/2026/06/22/storm-causes-damage-clay-county-illinois/
1310296592,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-0.3690036900369,3,"Jasper County, Illinois, United States",US,USIL,IL079,39.0006,-88.1667,424241,0,,,,,,,,3,"Jasper County, Illinois, United States",US,USIL,,39.0006,-88.1667,424241,20260623020000,https://www.wthitv.com:443/2026/06/22/jasper-county-residents-describe-tornado-damage/
1310296593,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,-1.20627261761158,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260623020000,https://pjmedia.com/david-manney/2026/06/22/dear-tucker-carlson-spare-us-the-tormented-routine-n4954257
1310296594,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,16,1,8,1.09018830525273,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,0,,,,,,,,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,20260623020000,https://www.wbaltv.com/article/port-of-baltimore-howard-street-tunnel-double-stack-opens/71669708
1310296595,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,9.4488188976378,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260623020000,http://www.femalefirst.co.uk/celebrity/diane-warren-likens-clive-davis-death-losing-father-1446362.html
1310296596,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,8,1,7,0.16863406408095,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260623020000,https://www.usmagazine.com/celebrity-news/news/rebecca-gayheart-marks-1st-fathers-day-without-eric-dane/
1310296597,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,8,1,8,1.09018830525273,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260623020000,https://www.wbaltv.com/article/port-of-baltimore-howard-street-tunnel-double-stack-opens/71669708
1310296598,20260623,202606,2026,2026.4740,USA,SOUTH DAKOTA,USA,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,0.94517958412098,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,0,,,,,,,,3,"Davison County, South Dakota, United States",US,USSD,,43.6667,-98.1754,1266980,20260623020000,https://www.newscenter1.tv/news/south-dakota/heroic-efforts-of-officers-civlians
1310296599,20260623,202606,2026,2026.4740,USA,SOUTH DAKOTA,USA,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,6,1,6,0.94517958412098,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,0,,,,,,,,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,20260623020000,https://www.newscenter1.tv/news/south-dakota/heroic-efforts-of-officers-civlians
1310296600,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,1.89989039093899,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260623020000,https://www.eonline.com/news/1433218/what-does-french-fries-mean-on-love-island-inside-the-shows-sex-slang
1310296601,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060,060,06,2,6.0,4,1,4,0.94517958412098,3,"Davison County, South Dakota, United States",US,USSD,SD035,43.6667,-98.1754,1266980,0,,,,,,,,3,"Davison County, South Dakota, United States",US,USSD,,43.6667,-98.1754,1266980,20260623020000,https://www.newscenter1.tv/news/south-dakota/heroic-efforts-of-officers-civlians
1310296602,20260623,202606,2026,2026.4740,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,0,060,060,06,2,6.0,3,1,3,-5.31309297912715,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://www.lifenews.com/2026/06/22/lawsuit-says-illinois-assisted-suicide-law-preys-on-the-disabled/
1310296603,20260623,202606,2026,2026.4740,USA,ILLINOIS,USA,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,8,1,8,-5.31309297912715,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260623020000,https://www.lifenews.com/2026/06/22/lawsuit-says-illinois-assisted-suicide-law-preys-on-the-disabled/
1310296604,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060,060,06,2,6.0,4,1,4,-0.68306010928962,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260623020000,https://ktvz.com/news/2026/06/22/problem-solvers-from-silence-to-support-local-contractors-offer-help-after-roofing-business-fallout/
1310296605,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,6,1,6,4.18848167539267,3,"Great Lakes, Michigan, United States",US,USMI,MI031,45.6875,-84.4375,1783507,0,,,,,,,,3,"Great Lakes, Michigan, United States",US,USMI,,45.6875,-84.4375,1783507,20260623020000,https://www.shorelinemedia.net/ludington_daily_news/news/great-lakes-energy-grants-aid-nonprofits-across-the-lakeshore-region/article_aeb59728-a8e1-4242-a01a-dc6e7b7928f7.html
1310296606,20260623,202606,2026,2026.4740,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,0,081,081,08,2,5.0,3,1,3,-5.31309297912715,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://www.lifenews.com/2026/06/22/lawsuit-says-illinois-assisted-suicide-law-preys-on-the-disabled/
1310296607,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,084,084,08,2,7.0,4,1,4,0.94517958412098,3,"Davison County, South Dakota, United States",US,USSD,SD035,43.6667,-98.1754,1266980,0,,,,,,,,3,"Davison County, South Dakota, United States",US,USSD,,43.6667,-98.1754,1266980,20260623020000,https://www.newscenter1.tv/news/south-dakota/heroic-efforts-of-officers-civlians
1310296608,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,0874,087,08,2,10.0,4,1,4,0.19685039370079,3,"Ohio University, Ohio, United States",US,USOH,OH009,39.3231,-82.0954,1076550,0,,,,,,,,3,"Ohio University, Ohio, United States",US,USOH,,39.3231,-82.0954,1076550,20260623020000,https://woub.org/2026/06/22/self-driving-cars-ohio-university-southeast-ohio/
1310296609,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,0874,087,08,2,10.0,4,1,4,0.19685039370079,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260623020000,https://woub.org/2026/06/22/self-driving-cars-ohio-university-southeast-ohio/
1310296610,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,4,1,4,4.06698564593301,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260623020000,https://closerweekly.com/the-iconic-movie-that-defined-the-80s-also-changed-its-stars-life-forever/
1310296611,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,4,1,4,-6.98051948051948,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260623020000,https://www.usmagazine.com/crime-news/news/maternal-instinct-director-didnt-want-taylor-parkers-story/
1310296612,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-1.07758620689655,3,"Lake County, Florida, United States",US,USFL,FL069,28.7919,-81.7915,308551,0,,,,,,,,3,"Lake County, Florida, United States",US,USFL,,28.7919,-81.7915,308551,20260623020000,https://www.carscoops.com/2026/06/nissan-350z-street-racing-charge/
1310296613,20260623,202606,2026,2026.4740,USA,KANSAS,USA,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-10.7142857142857,3,"Beloit, Kansas, United States",US,USKS,KS123,39.4561,-98.1062,472339,0,,,,,,,,3,"Beloit, Kansas, United States",US,USKS,KS123,39.4561,-98.1062,472339,20260623020000,https://hayspost.com/posts/6688e647-84f5-4bee-b1f5-275862ff842d
1310296614,20260623,202606,2026,2026.4740,USA,KANSAS,USA,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-10.7142857142857,3,"Beloit, Kansas, United States",US,USKS,KS123,39.4561,-98.1062,472339,0,,,,,,,,3,"Mitchell County, Kansas, United States",US,USKS,,39.4,-98.2003,485026,20260623020000,https://hayspost.com/posts/6688e647-84f5-4bee-b1f5-275862ff842d
1310296615,20260623,202606,2026,2026.4740,USA,KANSAS,USA,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-10.7142857142857,3,"Mitchell County, Kansas, United States",US,USKS,KS123,39.4,-98.2003,485026,0,,,,,,,,3,"Mitchell County, Kansas, United States",US,USKS,,39.4,-98.2003,485026,20260623020000,https://hayspost.com/posts/6688e647-84f5-4bee-b1f5-275862ff842d
1310296616,20260623,202606,2026,2026.4740,USA,ILLINOIS,USA,,,,,,,,,,,,,,,,,,1,115,115,11,3,-2.0,10,1,10,-5.31309297912715,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://www.lifenews.com/2026/06/22/lawsuit-says-illinois-assisted-suicide-law-preys-on-the-disabled/
1310296617,20260623,202606,2026,2026.4740,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,2,1,2,1.15303983228511,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260623020000,https://yalibnan.com/2026/06/23/iran-is-taking-america-for-a-ride/
1310296618,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,125,125,12,3,-5.0,3,1,3,-2.03045685279188,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260623020000,https://www.breitbart.com/politics/2026/06/22/los-angeles-unified-school-district-superintendent-resigns-federal-investigation/
1310296619,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,130,130,13,3,-4.4,16,2,8,-6.71736375158429,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260623020000,https://www.whittierdailynews.com/2026/06/22/former-investigator-testifies-that-palisades-fire-defendants-behavior-was-not-abnormal-and-blaze-probably-wasnt-the-work-of-an-arsonist/
1310296620,20260623,202606,2026,2026.4740,USA,ATLANTA,USA,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,10,1,10,1.97132616487455,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260623020000,https://www.chattanoogan.com/2026/6/22/520209/Two-GNTC-Students-Place-At-The-2026.aspx
1310296621,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,154,154,15,4,-7.2,2,1,2,-6.57439446366782,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260623020000,https://www.yahoo.com/news/politics/articles/us-court-dismisses-trump-administration-010657859.html
1310296622,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,160,160,16,4,-4.0,2,1,2,2.29885057471265,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,https://www.newson6.com/things-to-do-in-tulsa/july-4th-events-in-tulsa-oklahoma/broken-arrow-plans-fireworks-time-capsule-and-block-party-for-americas-250th
1310296623,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,1721,172,17,4,-5.0,2,1,2,-0.54744525547446,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260623020000,https://www.whittierdailynews.com/2026/06/22/what-alberto-carvalhos-resignation-means-for-lausds-future/
1310296624,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-10.4247104247105,3,"Fort Worth, Texas, United States",US,USTX,TX439,32.7254,-97.3208,1380947,0,,,,,,,,3,"Fort Worth, Texas, United States",US,USTX,,32.7254,-97.3208,1380947,20260623020000,https://www.newschannel10.com/2026/06/22/man-accused-shooting-memphis-police-chief-found-incompetent-stand-trial/
1310296625,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-6.69144981412639,3,"Monroe County, Florida, United States",US,USFL,FL087,25.3129,-80.9373,295759,0,,,,,,,,3,"Monroe County, Florida, United States",US,USFL,,25.3129,-80.9373,295759,20260623020000,https://www.fox35orlando.com/news/florida-man-accused-kidnapping-locking-teenage-girl-inside-clothes-dryer
1310296626,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,180,180,18,4,-9.0,8,2,8,-6.71736375158429,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260623020000,https://www.whittierdailynews.com/2026/06/22/former-investigator-testifies-that-palisades-fire-defendants-behavior-was-not-abnormal-and-blaze-probably-wasnt-the-work-of-an-arsonist/
1310296627,20260623,202606,2026,2026.4740,USA,BOSTON,USA,,,,,,,,,,,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-3.4446764091858,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260623020000,https://www.boston.com/news/local-news/2026/06/22/judge-declines-to-extend-teens-harassment-prevention-order-against-brockton-mayor-accused-of-inappropriate-touching/
1310296628,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,2,1,2,0.16863406408095,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260623020000,https://www.usmagazine.com/celebrity-news/news/rebecca-gayheart-marks-1st-fathers-day-without-eric-dane/
1310296629,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,32,1,8,-0.395245296139965,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,0,,,,,,,,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20260623020000,https://deadline.com/print-article/1236964395/
1310296630,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,2,1,2,-0.49358341559723,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,0,,,,,,,,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20260623020000,https://www.mavsmoneyball.com/mavericks-roster/59879/trade-dallas-mavericks-los-angeles-lakers-denver-nuggets-cam-johnson-daniel-gafford-duty-may
1310296631,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,7,1,4,-0.49358341559723,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,0,,,,,,,,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260623020000,https://www.mavsmoneyball.com/mavericks-roster/59879/trade-dallas-mavericks-los-angeles-lakers-denver-nuggets-cam-johnson-daniel-gafford-duty-may
1310296632,20260623,202606,2026,2026.4740,USA,AMERICAN,USA,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,7,1,7,-2.1505376344086,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260623020000,https://www.shorelinemedia.net/ludington_daily_news/stepping-back-in-time-with-revolutionary-war-reenactment/article_119bbeaa-dcc8-4db8-9c2b-bc5e7bb6f531.html
1310296633,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,United States,US,US,,39.828175,-98.5795,US,1,United Arab Emirates,AE,AE,,24,54,AE,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296634,20260623,202606,2026,2026.4740,USA,THE US,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,6,1,6,1.40237324703344,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,20260623020000,https://www.narrominenewsonline.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296635,20260623,202606,2026,2026.4740,USA,THE US,USA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,1,1,1,1.40237324703344,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,1,United States,US,US,,39.828175,-98.5795,US,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,20260623020000,https://www.narrominenewsonline.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296636,20260623,202606,2026,2026.4740,USA,THE US,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,6,1,6,1.40086206896552,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,20260623020000,https://www.portstephensexaminer.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296637,20260623,202606,2026,2026.4740,USA,THE US,USA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,1,1,1,1.40086206896552,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,1,United States,US,US,,39.828175,-98.5795,US,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,20260623020000,https://www.portstephensexaminer.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296638,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,4,1,4,1.40237324703344,1,United States,US,US,,39.828175,-98.5795,US,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,20260623020000,https://www.narrominenewsonline.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296639,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,1,1,1,1.40237324703344,1,United States,US,US,,39.828175,-98.5795,US,4,"Narromine, New South Wales, Australia",AS,AS02,5096,-32.2312,148.241,-1590953,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,https://www.narrominenewsonline.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296640,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,4,1,4,1.40086206896552,1,United States,US,US,,39.828175,-98.5795,US,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,20260623020000,https://www.portstephensexaminer.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296641,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,AUS,AUSSIE,AUS,,,,,,,,1,043,043,04,1,2.8,1,1,1,1.40086206896552,1,United States,US,US,,39.828175,-98.5795,US,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,https://www.portstephensexaminer.com.au/story/9296856/aussie-trips-to-canada-rise-as-us-travel-declines-abs-data-shows/
1310296642,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,United States,US,US,,39.828175,-98.5795,US,1,Bahrain,BA,BA,,26,50.5,BA,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
