GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1309956719,20260620,202606,2026,2026.4658,GHA,GHANA,GHA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051,051,05,1,3.4,2,1,2,7.14285714285714,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260620114500,http://www.bignewsnetwork.com/news/279135705/confucius-institute-chinese-medical-team-mark-dragon-boat-festival-in-ghana
1309956720,20260620,202606,2026,2026.4658,GHA,GHANA,GHA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051,051,05,1,3.4,2,1,2,7.14285714285714,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Duanwu, Jiangxi, China",CH,CH03,13166,26.0267,115.58,10803326,4,"Duanwu, Jiangxi, China",CH,CH03,13166,26.0267,115.58,10803326,20260620114500,http://www.bignewsnetwork.com/news/279135705/confucius-institute-chinese-medical-team-mark-dragon-boat-festival-in-ghana
1309956721,20260620,202606,2026,2026.4658,GHA,GHANA,GHA,,,,,,,,GHAEDU,GHANA,GHA,,,,,EDU,,,1,010,010,01,1,0.0,2,1,2,7.14285714285714,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260620114500,http://www.bignewsnetwork.com/news/279135705/confucius-institute-chinese-medical-team-mark-dragon-boat-festival-in-ghana
1309956722,20260620,202606,2026,2026.4658,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-4.40677966101695,4,"Sofia, Sofiya-Grad, Bulgaria",BU,BU42,12028,42.6833,23.3167,-838489,0,,,,,,,,4,"Sofia, Sofiya-Grad, Bulgaria",BU,BU42,12028,42.6833,23.3167,-838489,20260620114500,https://www.novinite.com/articles/239135/Bulgaria+Under+Scrutiny+Over+Spy+Tech+Exports+to+Rights-Abusing+Regimes
1309956723,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,3.63984674329502,1,North Korea,KN,KN,,40,127,KN,0,,,,,,,,1,North Korea,KN,KN,,40,127,KN,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956724,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,013,013,01,1,0.4,6,1,6,3.63984674329502,1,North Korea,KN,KN,,40,127,KN,0,,,,,,,,1,North Korea,KN,KN,,40,127,KN,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956725,20260620,202606,2026,2026.4658,GOV,KINGDOM,,,,,,GOV,,,,,,,,,,,,,1,018,018,01,1,3.4,12,1,12,-10.3563450235322,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,0,,,,,,,,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-spa01.htm
1309956726,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,3.63984674329502,4,"Evian-Les-Bains, RhôAlpes, France",FR,FRB9,16329,46.3833,6.58333,-1426081,0,,,,,,,,4,"Evian-Les-Bains, RhôAlpes, France",FR,FRB9,16329,46.3833,6.58333,-1426081,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956727,20260620,202606,2026,2026.4658,GOV,ENVOY,,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.94816687737042,4,"El Obeid, Shamal Kurdufan, Sudan",SU,SU56,37087,13.1833,30.2167,-2236,0,,,,,,,,4,"El Obeid, Shamal Kurdufan, Sudan",SU,SU56,37087,13.1833,30.2167,-2236,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-unbrief01.htm
1309956728,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,-3.44827586206897,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260620114500,https://www.globalsecurity.org/wmd/library/news/iran/2026/06/iran-260618-presstv03.htm
1309956729,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,6,1,6,-3.44827586206897,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260620114500,https://www.globalsecurity.org/wmd/library/news/iran/2026/06/iran-260618-presstv03.htm
1309956730,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,3.63984674329502,1,North Korea,KN,KN,,40,127,KN,0,,,,,,,,1,North Korea,KN,KN,,40,127,KN,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956731,20260620,202606,2026,2026.4658,GOV,BUREAUCRACY,,,,,,GOV,,,,,,,,,,,,,1,026,026,02,1,4.0,10,1,10,-1.72043010752688,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,0,,,,,,,,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,20260620114500,https://economictimes.indiatimes.com/news/politics-and-nation/ladakh-groups-call-for-shutdown-citing-mistrust-with-centre-over-may-22-meeting-minutes/articleshow/131874606.cms
1309956732,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,026,026,02,1,4.0,9,1,9,-4.65116279069768,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260620114500,https://www.globalsecurity.org/security/library/news/2026/06/sec-260619-azertac01.htm
1309956733,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,026,026,02,1,4.0,1,1,1,-4.65116279069768,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260620114500,https://www.globalsecurity.org/security/library/news/2026/06/sec-260619-azertac01.htm
1309956734,20260620,202606,2026,2026.4658,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,1,036,036,03,1,4.0,2,1,2,1.71358629130967,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20260620114500,https://economictimes.indiatimes.com/news/india/cm-shivakumar-announces-one-more-karnataka-bhavan-in-delhi-for-civil-servant-aspirants/articleshow/131874784.cms
1309956735,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,-4.65116279069768,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260620114500,https://www.globalsecurity.org/security/library/news/2026/06/sec-260619-azertac01.htm
1309956736,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,3,1,3,-2.83224400871459,4,"Les-Bains, Pays de la Loire, France",FR,FRB5,16312,46.7833,-2.08333,-1443368,0,,,,,,,,4,"Les-Bains, Pays de la Loire, France",FR,FRB5,16312,46.7833,-2.08333,-1443368,20260620114500,https://www.thehindu.com/news/national/pr-first-not-nation-congress-slams-pm-for-not-raising-issue-of-indian-seafarers-killing-with-trump/article71125668.ece
1309956737,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,5,1,5,-4.65116279069768,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260620114500,https://www.globalsecurity.org/security/library/news/2026/06/sec-260619-azertac01.htm
1309956738,20260620,202606,2026,2026.4658,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,0,050,050,05,1,3.5,5,1,5,-4.40677966101695,4,"Sofia, Sofiya-Grad, Bulgaria",BU,BU42,12028,42.6833,23.3167,-838489,0,,,,,,,,4,"Sofia, Sofiya-Grad, Bulgaria",BU,BU42,12028,42.6833,23.3167,-838489,20260620114500,https://www.novinite.com/articles/239135/Bulgaria+Under+Scrutiny+Over+Spy+Tech+Exports+to+Rights-Abusing+Regimes
1309956739,20260620,202606,2026,2026.4658,GOV,KINGDOM,,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-11.0091743119266,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,0,,,,,,,,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-spa01.htm
1309956740,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,5,1,5,2.73722627737226,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,0,,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260620114500,https://news.webindia123.com/news/Articles/India/20260620/4464947.html
1309956741,20260620,202606,2026,2026.4658,GOV,ENVOY,,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.94816687737042,4,"El Obeid, Shamal Kurdufan, Sudan",SU,SU56,37087,13.1833,30.2167,-2236,0,,,,,,,,4,"El Obeid, Shamal Kurdufan, Sudan",SU,SU56,37087,13.1833,30.2167,-2236,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-unbrief01.htm
1309956742,20260620,202606,2026,2026.4658,GOV,AMBASSADOR,,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,5,1,5,-1.28459806648126,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,0,,,,,,,,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260620114500,https://www.wbur.org/onpoint/2026/06/19/iran-memorandum-understanding-trump
1309956743,20260620,202606,2026,2026.4658,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,,,,,,,,,,,1,055,055,05,1,7.0,10,1,10,0.8,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260620114500,https://www.aol.co.uk/articles/lloyds-banking-group-hire-300-110003000.html
1309956744,20260620,202606,2026,2026.4658,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,3.48837209302325,1,India,IN,IN,,20,77,IN,0,,,,,,,,1,India,IN,IN,,20,77,IN,20260620114500,https://www.easternmirrornagaland.com:443/northeast-steadily-positioning-itself-as-gateway-for-opportunity-and-engagement
1309956745,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,0871,087,08,2,9.0,3,1,3,-2.60869565217391,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620114500,https://www.globalsecurity.org/wmd/library/news/iran/2026/06/iran-260619-presstv02.htm
1309956746,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,0871,087,08,2,9.0,3,1,3,1.77215189873418,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260620114500,https://www.globalsecurity.org/wmd/library/news/iran/2026/06/iran-260618-presstv06.htm
1309956747,20260620,202606,2026,2026.4658,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,0,090,090,09,2,-2.0,5,1,5,-4.40677966101695,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260620114500,https://www.novinite.com/articles/239135/Bulgaria+Under+Scrutiny+Over+Spy+Tech+Exports+to+Rights-Abusing+Regimes
1309956748,20260620,202606,2026,2026.4658,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,3,1,3,-2.86707211120764,1,Russia,RS,RS,,60,100,RS,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,20260620114500,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/06/ukraine-260619-russia-mod01.htm
1309956749,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,120,120,12,3,-4.0,1,1,1,1.77215189873418,1,Switzerland,SZ,SZ,,47,8,SZ,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,20260620114500,https://www.globalsecurity.org/wmd/library/news/iran/2026/06/iran-260618-presstv06.htm
1309956750,20260620,202606,2026,2026.4658,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,130,130,13,3,-4.4,5,1,5,-2.89256198347107,1,Pakistan,PK,PK,,30,70,PK,0,,,,,,,,1,Pakistan,PK,PK,,30,70,PK,20260620114500,https://propakistani.pk/2026/06/20/govt-approves-new-private-hajj-policy-2027-2030/
1309956751,20260620,202606,2026,2026.4658,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,172,172,17,4,-5.0,5,1,5,-2.89256198347107,1,Pakistan,PK,PK,,30,70,PK,0,,,,,,,,1,Saudi Arabia,SA,SA,,25,45,SA,20260620114500,https://propakistani.pk/2026/06/20/govt-approves-new-private-hajj-policy-2027-2030/
1309956752,20260620,202606,2026,2026.4658,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,0,1723,172,17,4,-5.0,10,1,10,-5.26315789473685,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260620114500,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/police-issue-dashcam-appeal-after-11022893
1309956753,20260620,202606,2026,2026.4658,GOV,CHANCELLOR,,,,,,GOV,,,BUS,INDUSTRY,,,,,,BUS,,,0,036,036,03,1,4.0,4,1,4,3.63984674329502,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956754,20260620,202606,2026,2026.4658,GOV,CHANCELLOR,,,,,,GOV,,,BUS,INDUSTRY,,,,,,BUS,,,0,040,040,04,1,1.0,8,1,8,3.63984674329502,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956755,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,0,010,010,01,1,0.0,2,1,2,3.63984674329502,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956756,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CANGOV,CANADA,CAN,,,,,GOV,,,0,036,036,03,1,4.0,1,1,1,3.63984674329502,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956757,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CHE,SWITZERLAND,CHE,,,,,,,,0,046,046,04,1,7.0,4,1,4,-1.28459806648126,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260620114500,https://www.wbur.org/onpoint/2026/06/19/iran-memorandum-understanding-trump
1309956758,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CHE,SWITZERLAND,CHE,,,,,,,,0,046,046,04,1,7.0,6,1,6,-1.28459806648126,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620114500,https://www.wbur.org/onpoint/2026/06/19/iran-memorandum-understanding-trump
1309956759,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CHE,SWITZERLAND,CHE,,,,,,,,1,046,046,04,1,7.0,2,1,2,4.59770114942529,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260618-koreanet02.htm
1309956760,20260620,202606,2026,2026.4658,GOV,ADMINISTRATION,,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,1,010,010,01,1,0.0,3,1,3,7.14285714285714,4,"Duanwu, Jiangxi, China",CH,CH03,13166,26.0267,115.58,10803326,4,"Duanwu, Jiangxi, China",CH,CH03,13166,26.0267,115.58,10803326,4,"Duanwu, Jiangxi, China",CH,CH03,13166,26.0267,115.58,10803326,20260620114500,http://www.bignewsnetwork.com/news/279135705/confucius-institute-chinese-medical-team-mark-dragon-boat-festival-in-ghana
1309956761,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-1.28459806648126,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260620114500,https://www.wbur.org/onpoint/2026/06/19/iran-memorandum-understanding-trump
1309956762,20260620,202606,2026,2026.4658,GOV,MINIST,,,,,,GOV,,,CVL,CIVILIAN,,,,,,CVL,,,0,012,012,01,1,-0.4,10,1,10,0.68681318681318,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-ukfcdo01.htm
1309956763,20260620,202606,2026,2026.4658,GOV,MAYOR,,,,,,GOV,,,CVL,TOURIST,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-4.81695568400771,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260620114500,https://www.mirror.co.uk/travel/europe/brits-could-face-43-tourist-37324443
1309956764,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,CYP,CYPRUS,CYP,,,,,,,,1,040,040,04,1,1.0,10,1,10,2.81690140845071,1,Cyprus,CY,CY,,35,33,CY,1,Cyprus,CY,CY,,35,33,CY,1,Cyprus,CY,CY,,35,33,CY,20260620114500,https://en.philenews.com/politics/christodoulides-us-senators-presidential-palace-transatlantic-dialogue/
1309956765,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,DEU,GERMAN,DEU,,,,,,,,0,046,046,04,1,7.0,1,1,1,3.63984674329502,4,"Evian-Les-Bains, RhôAlpes, France",FR,FRB9,16329,46.3833,6.58333,-1426081,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956766,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,DEU,GERMAN,DEU,,,,,,,,0,046,046,04,1,7.0,1,1,1,3.63984674329502,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956767,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,DEUGOV,GERMAN,DEU,,,,,GOV,,,0,046,046,04,1,7.0,6,1,6,3.63984674329502,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260620114500,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260617-koreanet01.htm
1309956768,20260620,202606,2026,2026.4658,GOV,GOVERNMENT,,,,,,GOV,,,ERI,ERITREAN,ERI,,,,,,,,0,010,010,01,1,0.0,10,1,10,-3.6563071297989,1,Eritrea,ER,ER,,15,39,ER,1,Eritrea,ER,ER,,15,39,ER,1,Eritrea,ER,ER,,15,39,ER,20260620114500,https://www.globalsecurity.org/military/library/news/2026/06/mil-260619-ohchr01.htm
1309956769,20260620,202606,2026,2026.4658,GOV,FOREIGN MINIST,,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,1,070,070,07,2,7.0,2,1,2,-0.94117647058824,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,20260620114500,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/06/ukraine-260619-estonia-mfa01.htm
1309956770,20260620,202606,2026,2026.4658,GOV,FOREIGN MINIST,,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,1,070,070,07,2,7.0,5,1,5,-0.94117647058824,1,Estonia,EN,EN,,59,26,EN,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260620114500,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/06/ukraine-260619-estonia-mfa01.htm
1309956771,20260620,202606,2026,2026.4658,GOV,FOREIGN MINIST,,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,1,070,070,07,2,7.0,3,1,3,-0.94117647058824,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260620114500,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/06/ukraine-260619-estonia-mfa01.htm
1309956772,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,FRA,FRANCE,FRA,,,,,,,,0,040,040,04,1,1.0,4,1,2,1.11274406886417,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
1309956773,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,FRA,FRANCE,FRA,,,,,,,,0,051,051,05,1,3.4,2,1,2,1.11274406886417,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
1309956774,20260620,202606,2026,2026.4658,GOV,PRIME MINISTER,,,,,,GOV,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,1.11274406886417,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
1309956775,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,1.11274406886417,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
1309956776,20260620,202606,2026,2026.4658,GOV,PRESIDENT,,,,,,GOV,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,1.11274406886417,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
1309956777,20260620,202606,2026,2026.4658,GOV,PRIME MINISTER,,,,,,GOV,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,046,046,04,1,7.0,6,1,6,1.11274406886417,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,4,"Saint-Gobain, Picardie, France",FR,FRB6,16313,49.5957,3.3775,-1465815,20260620114500,https://www.globalsecurity.org/wmd/library/news/india/2026/india-260619-india-meab01.htm
